"date","word","frequency","polarity_score","polarity_text"
"2014-04-23 14:25:33","dear","1","0.0","nuetral"
"2014-04-23 14:25:33","girl","1","0.0","nuetral"
"2014-04-23 14:25:33","in","1","0.0","nuetral"
"2014-04-23 14:25:33","carrollton","1","0.0","nuetral"
"2014-04-23 14:25:33","ga","1","0.0","nuetral"
"2014-04-23 14:25:33","http","1","0.0","nuetral"
"2014-04-23 14:25:33","t.co/u0qqnygqxt","1","0.0","nuetral"
"2014-04-23 14:25:19","are","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","you","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","more","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","of","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","a","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","dog","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","person","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","or","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","a","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","cat","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","person","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","—","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","im","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","allergic","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","to","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","cat","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","and","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","dog","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","hate","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","me","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","http","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:19","t.co/9362mjk3c","1","-0.15000000000000002","nuetral"
"2014-04-23 14:25:14","it","1","0.0","nuetral"
"2014-04-23 14:25:14","like","1","0.0","nuetral"
"2014-04-23 14:25:14","online","1","0.0","nuetral"
"2014-04-23 14:25:14","dating","1","0.0","nuetral"
"2014-04-23 14:25:14","but","1","0.0","nuetral"
"2014-04-23 14:25:14","for","1","0.0","nuetral"
"2014-04-23 14:25:14","pet","1","0.0","nuetral"
"2014-04-23 14:25:14","it’","1","0.0","nuetral"
"2014-04-23 14:25:14","like","1","0.0","nuetral"
"2014-04-23 14:25:14","online","1","0.0","nuetral"
"2014-04-23 14:25:14","dating—except","1","0.0","nuetral"
"2014-04-23 14:25:14","for","1","0.0","nuetral"
"2014-04-23 14:25:14","person","1","0.0","nuetral"
"2014-04-23 14:25:14","seeking","1","0.0","nuetral"
"2014-04-23 14:25:14","dog","1","0.0","nuetral"
"2014-04-23 14:25:14","or","1","0.0","nuetral"
"2014-04-23 14:25:14","cat","1","0.0","nuetral"
"2014-04-23 14:25:14","or","1","0.0","nuetral"
"2014-04-23 14:25:14","chinc","1","0.0","nuetral"
"2014-04-23 14:25:14","http","1","0.0","nuetral"
"2014-04-23 14:25:14","t.co/ril12qtdh0","1","0.0","nuetral"
"2014-04-23 14:24:47","rt","1","0.0","nuetral"
"2014-04-23 14:24:47","lauralikeswine","1","0.0","nuetral"
"2014-04-23 14:24:47","do","1","0.0","nuetral"
"2014-04-23 14:24:47","person","1","0.0","nuetral"
"2014-04-23 14:24:47","with","1","0.0","nuetral"
"2014-04-23 14:24:47","cat","1","0.0","nuetral"
"2014-04-23 14:24:47","know","1","0.0","nuetral"
"2014-04-23 14:24:47","about","1","0.0","nuetral"
"2014-04-23 14:24:47","dog","1","0.0","nuetral"
"2014-04-23 14:24:46","me","1","0.35","positive"
"2014-04-23 14:24:46","and","1","0.35","positive"
"2014-04-23 14:24:46","my","1","0.35","positive"
"2014-04-23 14:24:46","brother","1","0.35","positive"
"2014-04-23 14:24:46","fight","1","0.35","positive"
"2014-04-23 14:24:46","like","1","0.35","positive"
"2014-04-23 14:24:46","cat","1","0.35","positive"
"2014-04-23 14:24:46","and","1","0.35","positive"
"2014-04-23 14:24:46","dog","1","0.35","positive"
"2014-04-23 14:24:46","but","1","0.35","positive"
"2014-04-23 14:24:46","when","1","0.35","positive"
"2014-04-23 14:24:46","we","1","0.35","positive"
"2014-04-23 14:24:46","cool","1","0.35","positive"
"2014-04-23 14:24:46","we","1","0.35","positive"
"2014-04-23 14:24:46","cool","1","0.35","positive"
"2014-04-23 14:24:46","👌","1","0.35","positive"
"2014-04-23 14:24:38","are","1","0.25","positive"
"2014-04-23 14:24:38","you","1","0.25","positive"
"2014-04-23 14:24:38","more","1","0.25","positive"
"2014-04-23 14:24:38","of","1","0.25","positive"
"2014-04-23 14:24:38","a","1","0.25","positive"
"2014-04-23 14:24:38","dog","1","0.25","positive"
"2014-04-23 14:24:38","person","1","0.25","positive"
"2014-04-23 14:24:38","or","1","0.25","positive"
"2014-04-23 14:24:38","a","1","0.25","positive"
"2014-04-23 14:24:38","cat","1","0.25","positive"
"2014-04-23 14:24:38","person","1","0.25","positive"
"2014-04-23 14:24:38","—","1","0.25","positive"
"2014-04-23 14:24:38","cat","1","0.25","positive"
"2014-04-23 14:24:38","are","1","0.25","positive"
"2014-04-23 14:24:38","such","1","0.25","positive"
"2014-04-23 14:24:38","ungrateful","1","0.25","positive"
"2014-04-23 14:24:38","dog","1","0.25","positive"
"2014-04-23 14:24:38","http","1","0.25","positive"
"2014-04-23 14:24:38","t.co/kaqxo64ndz","1","0.25","positive"
"2014-04-23 14:24:32","are","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","you","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","more","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","of","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","a","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","dog","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","person","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","or","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","a","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","cat","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","person","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","—","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","hate","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","cat","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","love","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","dog","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","http","1","0.10833333333333332","nuetral"
"2014-04-23 14:24:32","t.co/bycmuuy5v7","1","0.10833333333333332","nuetral"
"2014-04-23 14:23:43","holy","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","cow","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","cat","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","amp","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","dog","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","is","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","it","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","raining","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","out","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","there","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","or","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","what","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","rhodeisland","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:43","aprilshower","1","-0.16666666666666666","nuetral"
"2014-04-23 14:23:40","kvanniel","1","0.45","positive"
"2014-04-23 14:23:40","ingriddnf","1","0.45","positive"
"2014-04-23 14:23:40","menziatic","1","0.45","positive"
"2014-04-23 14:23:40","j_green0768","1","0.45","positive"
"2014-04-23 14:23:40","ckb6305","1","0.45","positive"
"2014-04-23 14:23:40","lady_andro","1","0.45","positive"
"2014-04-23 14:23:40","hope","1","0.45","positive"
"2014-04-23 14:23:40","cats/dog","1","0.45","positive"
"2014-04-23 14:23:40","enjoy","1","0.45","positive"
"2014-04-23 14:23:40","fl","1","0.45","positive"
"2014-04-23 14:23:30","dog","1","0.5","positive"
"2014-04-23 14:23:30","and","1","0.5","positive"
"2014-04-23 14:23:30","cat","1","0.5","positive"
"2014-04-23 14:23:30","can","1","0.5","positive"
"2014-04-23 14:23:30","love","1","0.5","positive"
"2014-04-23 14:23:30","paul","1","0.5","positive"
"2014-04-23 14:23:30","zak","1","0.5","positive"
"2014-04-23 14:23:30","the","1","0.5","positive"
"2014-04-23 14:23:30","atlantic","1","0.5","positive"
"2014-04-23 14:23:30","http","1","0.5","positive"
"2014-04-23 14:23:30","t.co/leppz3n5bf","1","0.5","positive"
"2014-04-23 14:23:30","love","1","0.5","positive"
"2014-04-23 14:23:13","rt","1","0.25","positive"
"2014-04-23 14:23:13","crazydaisydawg","1","0.25","positive"
"2014-04-23 14:23:13","funny","1","0.25","positive"
"2014-04-23 14:23:13","puppy","1","0.25","positive"
"2014-04-23 14:23:13","dog","1","0.25","positive"
"2014-04-23 14:23:13","hummy","1","0.25","positive"
"2014-04-23 14:23:13","chuckle","1","0.25","positive"
"2014-04-23 14:23:13","kitty","1","0.25","positive"
"2014-04-23 14:23:13","dog","1","0.25","positive"
"2014-04-23 14:23:13","doggie","1","0.25","positive"
"2014-04-23 14:23:13","cat","1","0.25","positive"
"2014-04-23 14:23:13","cat","1","0.25","positive"
"2014-04-23 14:23:13","veterinarian","1","0.25","positive"
"2014-04-23 14:23:13","http","1","0.25","positive"
"2014-04-23 14:23:13","t.co/yezhc1hsdn","1","0.25","positive"
"2014-04-23 14:23:01","dannayurida","1","0.5","positive"
"2014-04-23 14:23:01","how","1","0.5","positive"
"2014-04-23 14:23:01","are","1","0.5","positive"
"2014-04-23 14:23:01","you","1","0.5","positive"
"2014-04-23 14:23:01","dear","1","0.5","positive"
"2014-04-23 14:23:01","it","1","0.5","positive"
"2014-04-23 14:23:01","raining","1","0.5","positive"
"2014-04-23 14:23:01","cat","1","0.5","positive"
"2014-04-23 14:23:01","and","1","0.5","positive"
"2014-04-23 14:23:01","dog","1","0.5","positive"
"2014-04-23 14:23:01","x","1","0.5","positive"
"2014-04-23 14:22:57","luxu","1","0.0","nuetral"
"2014-04-23 14:22:57","bed","1","0.0","nuetral"
"2014-04-23 14:22:57","for","1","0.0","nuetral"
"2014-04-23 14:22:57","dog","1","0.0","nuetral"
"2014-04-23 14:22:57","http","1","0.0","nuetral"
"2014-04-23 14:22:57","t.co/vbqdrkz5qg","1","0.0","nuetral"
"2014-04-23 14:22:54","rt","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","petum","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","right","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","now","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","million","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","of","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","rat","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","rabbit","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","primate","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","cat","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","amp","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","dog","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","r","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","locked","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","in","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","u","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","labs.help","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","http","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","t.co/jbyusbmcjf","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","ww4ail","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","http","1","0.2857142857142857","positive"
"2014-04-23 14:22:54","t.co…","1","0.2857142857142857","positive"
"2014-04-23 14:22:51","ingriddnf","1","0.0","nuetral"
"2014-04-23 14:22:51","1sa3","1","0.0","nuetral"
"2014-04-23 14:22:51","menziatic","1","0.0","nuetral"
"2014-04-23 14:22:51","j_green0768","1","0.0","nuetral"
"2014-04-23 14:22:51","ckb6305","1","0.0","nuetral"
"2014-04-23 14:22:51","lady_andro","1","0.0","nuetral"
"2014-04-23 14:22:51","they","1","0.0","nuetral"
"2014-04-23 14:22:51","are","1","0.0","nuetral"
"2014-04-23 14:22:51","staying","1","0.0","nuetral"
"2014-04-23 14:22:51","here","1","0.0","nuetral"
"2014-04-23 14:22:51","initially","1","0.0","nuetral"
"2014-04-23 14:22:51","once","1","0.0","nuetral"
"2014-04-23 14:22:51","the","1","0.0","nuetral"
"2014-04-23 14:22:51","house","1","0.0","nuetral"
"2014-04-23 14:22:51","sell","1","0.0","nuetral"
"2014-04-23 14:22:51","cats/dog","1","0.0","nuetral"
"2014-04-23 14:22:51","will","1","0.0","nuetral"
"2014-04-23 14:22:51","move","1","0.0","nuetral"
"2014-04-23 14:22:15","operation","1","0.1","nuetral"
"2014-04-23 14:22:15","admin","1","0.1","nuetral"
"2014-04-23 14:22:15","support","1","0.1","nuetral"
"2014-04-23 14:22:15","assistant","1","0.1","nuetral"
"2014-04-23 14:22:15","6","1","0.1","nuetral"
"2014-04-23 14:22:15","month","1","0.1","nuetral"
"2014-04-23 14:22:15","fixed","1","0.1","nuetral"
"2014-04-23 14:22:15","term","1","0.1","nuetral"
"2014-04-23 14:22:15","contract","1","0.1","nuetral"
"2014-04-23 14:22:15","battersea","1","0.1","nuetral"
"2014-04-23 14:22:15","dog","1","0.1","nuetral"
"2014-04-23 14:22:15","amp","1","0.1","nuetral"
"2014-04-23 14:22:15","cat","1","0.1","nuetral"
"2014-04-23 14:22:15","home","1","0.1","nuetral"
"2014-04-23 14:22:15","£9","1","0.1","nuetral"
"2014-04-23 14:22:15","000","1","0.1","nuetral"
"2014-04-23 14:22:15","per","1","0.1","nuetral"
"2014-04-23 14:22:15","annu","1","0.1","nuetral"
"2014-04-23 14:22:15","http","1","0.1","nuetral"
"2014-04-23 14:22:15","t.co/3sv1dj83gf","1","0.1","nuetral"
"2014-04-23 14:21:47","reminder","1","0.0","nuetral"
"2014-04-23 14:21:47","it","1","0.0","nuetral"
"2014-04-23 14:21:47","national","1","0.0","nuetral"
"2014-04-23 14:21:47","lost","1","0.0","nuetral"
"2014-04-23 14:21:47","dog","1","0.0","nuetral"
"2014-04-23 14:21:47","awarenes","1","0.0","nuetral"
"2014-04-23 14:21:47","day","1","0.0","nuetral"
"2014-04-23 14:21:47","did","1","0.0","nuetral"
"2014-04-23 14:21:47","you","1","0.0","nuetral"
"2014-04-23 14:21:47","know","1","0.0","nuetral"
"2014-04-23 14:21:47","that","1","0.0","nuetral"
"2014-04-23 14:21:47","not","1","0.0","nuetral"
"2014-04-23 14:21:47","all","1","0.0","nuetral"
"2014-04-23 14:21:47","stray","1","0.0","nuetral"
"2014-04-23 14:21:47","dog","1","0.0","nuetral"
"2014-04-23 14:21:47","are","1","0.0","nuetral"
"2014-04-23 14:21:47","homeles","1","0.0","nuetral"
"2014-04-23 14:21:47","http","1","0.0","nuetral"
"2014-04-23 14:21:47","t.co/vab6hpaeba","1","0.0","nuetral"
"2014-04-23 14:21:41","zomgpancake","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","hope","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","ye","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","dinny","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","get","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","in","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","and","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","it","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","rain","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","cat","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","and","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","dog","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","that","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","right","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","i","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","hope","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","pug","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","and","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","scottish","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","wild","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","cat","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","fall","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","on","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","ye","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:41","cunt","1","0.19285714285714284","nuetral"
"2014-04-23 14:21:17","rt","1","0.8","positive"
"2014-04-23 14:21:17","mustchangemybdy","1","0.8","positive"
"2014-04-23 14:21:17","win","1","0.8","positive"
"2014-04-23 14:21:17","a","1","0.8","positive"
"2014-04-23 14:21:17","£1","1","0.8","positive"
"2014-04-23 14:21:17","000","1","0.8","positive"
"2014-04-23 14:21:17","to","1","0.8","positive"
"2014-04-23 14:21:17","spend","1","0.8","positive"
"2014-04-23 14:21:17","on","1","0.8","positive"
"2014-04-23 14:21:17","ymy","1","0.8","positive"
"2014-04-23 14:21:17","favourite","1","0.8","positive"
"2014-04-23 14:21:17","pet","1","0.8","positive"
"2014-04-23 14:21:17","or","1","0.8","positive"
"2014-04-23 14:21:17","pet","1","0.8","positive"
"2014-04-23 14:21:17","charity","1","0.8","positive"
"2014-04-23 14:21:17","just","1","0.8","positive"
"2014-04-23 14:21:17","1","1","0.8","positive"
"2014-04-23 14:21:17","penny","1","0.8","positive"
"2014-04-23 14:21:17","a","1","0.8","positive"
"2014-04-23 14:21:17","go","1","0.8","positive"
"2014-04-23 14:21:17","http","1","0.8","positive"
"2014-04-23 14:21:17","t.co/zhrfsl51jd","1","0.8","positive"
"2014-04-23 14:21:17","waggytail","1","0.8","positive"
"2014-04-23 14:21:17","pe…","1","0.8","positive"
"2014-04-23 14:21:10","dog","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","look","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","up","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","to","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","you","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","cat","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","look","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","down","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","on","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","you","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","give","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","me","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","a","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","pig","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","he","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","just","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","look","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","you","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","in","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","the","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","eye","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","and","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","treat","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","you","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","like","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","an","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","equal","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","winston","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:10","churchill","1","-0.07777777777777779","nuetral"
"2014-04-23 14:21:00","rt","1","0.0","nuetral"
"2014-04-23 14:21:00","guycode","1","0.0","nuetral"
"2014-04-23 14:21:00","difference","1","0.0","nuetral"
"2014-04-23 14:21:00","between","1","0.0","nuetral"
"2014-04-23 14:21:00","cat","1","0.0","nuetral"
"2014-04-23 14:21:00","and","1","0.0","nuetral"
"2014-04-23 14:21:00","dog","1","0.0","nuetral"
"2014-04-23 14:21:00","http","1","0.0","nuetral"
"2014-04-23 14:21:00","t.co/efnuxb7oaa","1","0.0","nuetral"
"2014-04-23 14:20:31","rt","1","-0.15625","nuetral"
"2014-04-23 14:20:31","hilbraesdog","1","-0.15625","nuetral"
"2014-04-23 14:20:31","gile","1","-0.15625","nuetral"
"2014-04-23 14:20:31","what","1","-0.15625","nuetral"
"2014-04-23 14:20:31","can","1","-0.15625","nuetral"
"2014-04-23 14:20:31","we","1","-0.15625","nuetral"
